statNm,statId,chgerId,chgerType,addr,lat,lng,useTime,busiId,bnm,busiNm,busiCall,stat,s,l,output,method,zcode,zscode,kind,kindDetail,parkingFree,limitYn,delYn,statUpdDt,lastTsdt,FALSE,,
길동복합청사,ME20A197,1,4,서울특별시 강동구 천호대로 1183,37.5345623,127.1426858,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11740,A0,A002,Y,N,N,2022-08-24 08:33:08,2022-08-24 07:52:57,,,
오동골프클럽,ME20A198,1,4,서울특별시 강북구 오현로 117,37.623253,127.037312,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11305,A0,A004,N,N,N,2022-08-24 04:55:17,2022-08-24 04:16:08,,,
노원문화원,ME20A199,1,4,서울특별시 노원구 동일로197길 24,37.628789,127.070204,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11350,A0,A004,Y,N,N,2022-08-24 06:29:33,2022-08-24 05:56:20,,,
반포4동주민센터 공영주차장,ME20A1a0,1,4,서울특별시 서초구 사평대로28길 70,37.496299,127.002285,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11650,B0,B001,N,N,N,2022-08-24 09:12:41,2022-08-24 08:32:29,,,
방배1동 공영주차장,ME20A1a1,1,4,서울특별시 서초구 방배로23길 31-6,37.485166,126.992489,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11650,B0,B001,N,N,N,2022-08-24 04:42:40,2022-08-24 04:17:35,,,
무궁화 공영주차장,ME20A1a2,1,4,서울특별시 서초구 서초대로54길 45,37.492899,127.01638,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11650,B0,B001,N,N,N,2022-08-24 09:26:29,2022-08-24 08:46:13,,,
청계산근린광장 공영주차장,ME20A1a3,1,4,서울특별시 서초구 원지동 361-1,37.44613,127.056479,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11650,B0,B001,N,N,N,2022-08-24 02:25:56,2022-08-24 02:11:28,,,
양재근린공원 공영주차장,ME20A1a4,1,4,서울특별시 서초구 동산로 35,37.475064,127.051703,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11650,B0,B001,N,N,N,2022-08-23 12:26:31,2022-08-23 12:02:45,,,
영등포본동제2공영주차장,ME20A1a5,1,4,서울특별시 영등포구 신길로60길 34,37.513514,126.9139,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,B0,B001,Y,N,N,2022-08-24 09:10:59,2022-08-24 08:30:44,,,
한국상하수도협회,ME20A1a6,1,4,서울특별시 영등포구 대림로 244,37.502455,126.897106,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,A0,A003,Y,N,N,2022-08-24 09:24:25,2022-08-24 09:07:32,,,
면목2동공영주차장,ME20A1a7,1,4,서울특별시 중랑구 겸재로23길 27,37.58793511,127.0808933,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11260,B0,B001,Y,N,N,2022-08-24 03:31:31,2022-08-24 02:51:17,,,
중화제1공영주차장,ME20A1a8,1,4,서울특별시 중랑구 중화동 73-5,37.59871,127.072706,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11260,B0,B001,N,N,N,2022-08-24 05:05:45,2022-08-24 04:25:29,,,
중화제4공영주차장,ME20A1a9,1,4,서울특별시 중랑구 중화동 73-10,37.59567,127.079469,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11260,B0,B001,N,N,N,2022-08-23 11:08:06,2022-08-23 11:04:20,,,
중랑역제1공영주차장,ME20A1b0,1,4,서울특별시 중랑구 중화동 73-6,37.595325,127.077539,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11260,B0,B001,Y,N,N,2022-08-24 05:34:02,2022-08-24 04:54:26,,,
광진문화예술회관,ME20A278,21,4,서울특별시 광진구 능동로 76,37.5375337,127.0705319,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11215,A0,A004,N,N,N,2022-08-24 01:10:03,2022-08-24 00:29:52,,,
광진문화예술회관,ME20A278,22,4,서울특별시 광진구 능동로 76,37.5375337,127.0705319,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11215,A0,A004,N,N,N,2022-08-24 01:13:59,2022-08-23 15:27:55,,,
한국과학기술원 서울캠퍼스,ME20A279,21,4,서울특별시 동대문구 회기로 85,37.5921192,127.0473764,09~18시 개방,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11230,J0,J001,Y,N,N,2022-08-23 23:11:06,2022-08-23 22:31:06,,,
한국과학기술원 서울캠퍼스,ME20A279,22,4,서울특별시 동대문구 회기로 85,37.5921192,127.0473764,09~18시 개방,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11230,J0,J001,Y,N,N,2022-08-23 23:37:17,2022-08-23 23:19:12,,,
서울시설공단,ME20A280,1,4,서울특별시 성동구 청계천로 540,37.571579,127.036101,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11200,A0,A003,N,N,N,2022-08-24 05:02:59,2022-08-24 04:22:46,,,
서울시설공단,ME20A280,2,4,서울특별시 성동구 청계천로 540,37.571579,127.036101,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11200,A0,A003,N,N,N,2022-08-22 15:09:59,2022-08-22 14:36:52,,,
현대백화점 목동점,ME20A301,1,4,서울특별시 양천구 목동동로 257,37.526755,126.875324,10:30~22:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11470,E0,E002,N,N,N,2022-08-23 21:13:36,2022-08-23 20:56:22,,,
현대백화점 목동점,ME20A301,21,4,서울특별시 양천구 목동동로 257,37.526755,126.875324,10:30~22:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11470,E0,E002,N,N,N,2022-08-23 18:56:21,2022-08-23 18:38:11,,,
현대백화점 목동점,ME20A301,22,4,서울특별시 양천구 목동동로 257,37.526755,126.875324,10:30~22:00,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02207E+13,200,동시,11,11470,E0,E002,N,N,N,2022-08-22 11:39:30,2022-07-23 11:06:47,,,
마포구청,ME20A409,21,4,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11440,A0,A001,N,N,N,2022-08-24 08:00:59,2022-08-24 07:35:34,,,
마포구청,ME20A409,22,4,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,200,동시,11,11440,A0,A001,N,N,N,2022-08-24 08:56:45,2022-08-24 06:19:38,,,
마포구청,ME20A409,23,4,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11440,A0,A001,N,N,N,2022-08-24 09:00:07,2022-08-24 08:48:49,,,
마포구청,ME20A409,24,4,서울특별시 마포구 월드컵로 212,37.567121,126.9017038,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11440,A0,A001,N,N,N,2022-08-24 09:25:04,2022-08-24 09:15:22,,,
국회 서편 주차장,ME20A410,1,4,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,100,단독,11,11560,A0,A003,Y,N,N,2022-08-24 09:32:22,2022-08-24 05:09:19,,,
국회 서편 주차장,ME20A410,2,4,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,A0,A003,Y,N,N,2022-08-24 09:20:36,2022-08-24 09:07:53,,,
국회 서편 주차장,ME20A410,3,4,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,A0,A003,Y,N,N,2022-08-24 05:10:01,2022-08-24 04:29:54,,,
국회 서편 주차장,ME20A410,91,4,서울특별시 영등포구 여의도동 1,37.5318027,126.9127433,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,A0,A003,Y,N,N,2022-08-24 04:18:15,2022-08-24 03:55:03,,,
국회 헌정기념관 주차장,ME20A411,1,4,서울특별시 영등포구 여의도동 1,37.53175,126.919483,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,A0,A003,Y,N,N,2022-08-23 16:24:53,2022-08-23 16:12:24,,,
국회 헌정기념관 주차장,ME20A411,2,4,서울특별시 영등포구 여의도동 1,37.53175,126.919483,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,A0,A003,Y,N,N,2022-08-23 09:16:37,2022-08-23 09:00:14,,,
국회 헌정기념관 주차장,ME20A411,3,4,서울특별시 영등포구 여의도동 1,37.53175,126.919483,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,A0,A003,Y,N,N,2022-08-23 13:59:40,2022-08-23 13:38:16,,,
국회 헌정기념관 주차장,ME20A411,4,4,서울특별시 영등포구 여의도동 1,37.53175,126.919483,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,A0,A003,Y,N,N,2022-08-23 19:26:17,2022-08-23 19:01:48,,,
번동 햇살 공영주차장,ME21B164,1,4,서울특별시 강북구 오현로21길 84,37.624958,127.0332077,24시간 이용가능,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11305,B0,B001,N,N,N,2022-08-24 08:13:10,2022-08-23 21:18:53,,,
자양2동 유수지 주차장,ME21B168,1,4,서울특별시 광진구 뚝섬로52길 74-1,37.5299304,127.0770995,24시간 이용가능,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11215,B0,B004,N,N,N,2022-08-24 08:13:10,2022-08-23 20:26:09,,,
서울서부경찰서,ME21B171,1,4,서울특별시 은평구 진흥로 58,37.6020296,126.9214743,09:00 ~ 18:00,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11380,I0,I004,Y,N,N,2022-08-24 08:13:10,2022-08-23 18:39:24,,,
서울마포경찰서,ME21B180,1,4,서울특별시 마포구 마포대로 183,37.5507749,126.9545677,09:00 ~ 18:00,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11440,I0,I004,Y,N,N,2022-08-24 08:13:10,2022-08-23 10:49:13,,,
경찰청,ME21B244,1,4,서울특별시 서대문구 통일로 97,37.5637284,126.9676791,09:00 ~ 18:00,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11410,I0,I004,Y,N,N,2022-08-24 09:08:10,2022-08-24 07:11:44,,,
경찰청,ME21B244,2,4,서울특별시 서대문구 통일로 97,37.5637284,126.9676791,09:00 ~ 18:00,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11410,I0,I004,Y,N,N,2022-08-24 08:13:10,2022-08-23 16:11:14,,,
동대문소방서,ME21B245,1,4,서울특별시 동대문구 장한로 34,37.5639551,127.0668587,24시간 이용가능,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11230,A0,A001,Y,N,N,2022-08-24 08:13:10,2022-08-23 18:29:53,,,
동대문소방서,ME21B245,2,4,서울특별시 동대문구 장한로 34,37.5639551,127.0668587,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11230,A0,A001,Y,N,N,2022-08-24 04:38:17,2022-08-24 04:13:44,,,
서울지방경찰청,ME21B309,1,4,서울특별시 종로구 사직로8길 31,37.5744383,126.972475,09:00 ~ 18:00,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11110,I0,I004,Y,N,N,2022-08-24 09:23:10,2022-08-23 10:08:06,,,
서울지방경찰청,ME21B309,2,4,서울특별시 종로구 사직로8길 31,37.5744383,126.972475,09:00 ~ 18:00,ME,환경부,환경부,1661-9408,9,2.02207E+13,2.02207E+13,100,단독,11,11110,I0,I004,Y,N,N,2022-07-17 03:33:10,2022-07-14 11:21:12,,,
서울지방경찰청,ME21B309,3,4,서울특별시 종로구 사직로8길 31,37.5744383,126.972475,09:00 ~ 18:00,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11110,I0,I004,Y,N,N,2022-08-04 09:38:10,2022-08-01 15:43:09,,,
답십리1동 주민센터,ME21C250,21,4,서울특별시 동대문구 사가정로 30,37.571706,127.051358,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,200,동시,11,11230,A0,A001,N,N,N,2022-08-24 09:20:10,2022-08-24 01:28:43,,,
답십리1동 주민센터,ME21C250,22,4,서울특별시 동대문구 사가정로 30,37.571706,127.051358,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,200,동시,11,11230,A0,A001,N,N,N,2022-08-24 09:18:32,2022-08-23 21:16:30,,,
서울강서경찰서,ME21C251,21,4,서울특별시 강서구 화곡로 308,37.5513434,126.8494797,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11500,I0,I004,Y,N,N,2022-08-24 07:11:33,2022-08-24 07:01:20,,,
서울강서경찰서,ME21C251,22,4,서울특별시 강서구 화곡로 308,37.5513434,126.8494797,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11500,I0,I004,Y,N,N,2022-08-24 07:11:34,2022-08-24 07:02:54,,,
개포동공원 공영주차장,ME21D045,1,6,서울특별시 강남구 개포로 509,37.4895951,127.0683327,24시간 이용가능,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11680,B0,B001,N,N,N,2022-08-24 08:13:10,2022-08-24 00:25:14,,,
탄천제2호 공영주차장,ME21D046,1,6,서울특별시 강남구 일원동 4-49,37.493808,127.0872546,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,100,단독,11,11680,B0,B001,N,N,N,2022-08-24 09:21:27,2022-08-24 06:01:16,,,
독산1동 공영주차장,ME21D047,1,6,서울특별시 금천구 범안로12가길 65,37.4648944,126.8947719,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11545,B0,B001,N,N,N,2022-08-24 07:44:14,2022-08-24 07:20:16,,,
시설관리공단 마포유수지주차장,ME21D048,1,6,서울특별시 마포구 마포대로1길 19,37.5394705,126.9430773,24시간 이용가능,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11440,B0,B001,N,N,N,2022-08-22 17:23:10,2022-08-19 11:47:46,,,
은평구 갈현노인복지관,BNAA0101,1,2,서울특별시 은평구 통일로89길 12-6,37.6248739,126.918642,외부인 사용불가,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02208E+13,,7,단독,11,11380,A0,A001,Y,N,N,2022-08-22 17:08:50,#VALUE!,,,
서울 과학수사연구소,BNAA0102,1,2,서울특별시 양천구 지양로 139,37.522982,126.82659,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,7,단독,11,11470,A0,A001,Y,N,N,2022-08-22 12:02:48,#VALUE!,,,
서울 과학수사연구소,BNAA0102,2,2,서울특별시 양천구 지양로 139,37.522982,126.82659,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,7,단독,11,11470,A0,A001,Y,Y,N,2022-08-22 11:43:43,#VALUE!,,,
서울 과학수사연구소,BNAA0102,3,2,서울특별시 양천구 지양로 139,37.522982,126.82659,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,7,단독,11,11470,A0,A001,Y,Y,N,2022-08-22 12:02:48,#VALUE!,,,
서울 광진구청,BNAA0103,1,4,서울특별시 광진구 자양로 117,37.538224,127.082285,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11215,A0,A001,Y,N,N,2022-08-16 19:03:44,#VALUE!,,,
서울 광진구청,BNAA0103,2,4,서울특별시 광진구 자양로 117,37.538224,127.082285,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11215,A0,A001,Y,Y,N,2022-08-16 19:03:44,#VALUE!,,,
서울 광진구청,BNAA0103,3,4,서울특별시 광진구 자양로 117,37.538224,127.082285,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11215,A0,A001,Y,Y,N,2022-08-16 19:03:44,#VALUE!,,,
서울 광진구청,BNAA0103,4,4,서울특별시 광진구 자양로 117,37.538224,127.082285,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11215,A0,A001,Y,Y,N,2022-08-16 19:03:44,#VALUE!,,,
서울 중구 중구구민회관 부설주차장,BNAA0201,1,2,서울특별시 중구 을지로39길 40,37.568472,127.00569,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11140,A0,A002,Y,N,N,2022-07-18 11:31:06,#VALUE!,,,
서울 중구 중림복지센터 부설주차장,BNAA0202,1,2,서울특별시 중구 서소문로6길 16,37.55953,126.966262,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11140,A0,A002,Y,N,N,2022-07-18 11:31:04,#VALUE!,,,
서울 중구 중림복지센터 부설주차장,BNAA0202,2,2,서울특별시 중구 서소문로6길 16,37.55953,126.966262,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11140,A0,A002,Y,N,N,2022-07-18 11:33:07,#VALUE!,,,
강서구 등촌2-1공영주차장,BNAB0501,1,4,서울특별시 강서구 등촌로55길 33-16,37.550236,126.862016,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,50,단독,11,11500,B0,B001,Y,N,N,2022-08-12 14:31:51,#VALUE!,,,
강서구 등촌2-1공영주차장,BNAB0501,2,4,서울특별시 강서구 등촌로55길 33-16,37.550236,126.862016,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,50,단독,11,11500,B0,B001,Y,N,N,2022-08-12 14:31:51,#VALUE!,,,
강서구 등촌2-1공영주차장,BNAB0501,3,4,서울특별시 강서구 등촌로55길 33-16,37.550236,126.862016,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,50,단독,11,11500,B0,B001,Y,N,N,2022-08-12 14:55:52,#VALUE!,,,
서울시 관악구 보라매 제1공영주차장,BNAB0502,1,2,서울특별시 관악구 봉천로21길 38,37.48857,126.934464,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,B0,B001,Y,N,N,2022-07-12 15:48:50,#VALUE!,,,
서울시 관악구 신림동 제1공영주차장,BNAB0503,1,2,서울특별시 관악구 관천로 98,37.487236,126.923424,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,B0,B001,Y,N,N,2022-07-12 17:08:50,#VALUE!,,,
서울시 관악구 미성동 제4공영주차장,BNAB0504,1,2,서울특별시 관악구 난우10길 33,37.476051,126.919277,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,B0,B001,Y,N,N,2022-07-12 17:30:51,#VALUE!,,,
서울시 관악구 미성동 제4공영주차장,BNAB0504,2,2,서울특별시 관악구 난우10길 33,37.476051,126.919277,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,B0,B001,Y,N,N,2022-07-12 17:54:51,#VALUE!,,,
서울시 관악구 원신공영주차장,BNAB0505,1,2,서울특별시 관악구 양지길 63,37.470026,126.929198,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,B0,B001,Y,N,N,2022-07-12 18:54:52,#VALUE!,,,
서울시 관악구 원신공영주차장,BNAB0505,2,2,서울특별시 관악구 양지길 63,37.470026,126.929198,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,B0,B001,Y,N,N,2022-07-12 19:14:52,#VALUE!,,,
서울시 관악구 원신공영주차장,BNAB0505,3,2,서울특별시 관악구 양지길 63,37.470026,126.929198,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,B0,B001,Y,N,N,2022-07-25 16:00:34,#VALUE!,,,
서울시 관악구 삼성동 제2공영주차장,BNAB0506,1,2,서울특별시 관악구 호암로16길 36,37.464221,126.93342,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,B0,B001,Y,N,N,2022-07-12 18:12:51,#VALUE!,,,
서울시 관악구 삼성동 제2공영주차장,BNAB0506,2,2,서울특별시 관악구 호암로16길 36,37.464221,126.93342,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,B0,B001,Y,N,N,2022-07-12 18:30:51,#VALUE!,,,
